id,store,address,city,state,zip,country,phone,latitude,longitude
1062,THE FOUNTAINS AT FARAH,"8889 GATEWAY WEST BLVD, SUITE 110",EL PASO,TX,79925,US,915-633-1120,31.771103,-106.373414
1408,SUNLAND PLAZA,801 SUNLAND PARK DRIVE,EL PASO,TX,79912,US,915-218-5119,31.819,-106.547
1229,GLADE PARKS,"2701 RIO GRANDE BOULEVARD, SUITE 200",EULESS,TX,76039,US,682-292-9315,32.87782,-97.103322
335,THE HIGHLANDS,5801 LONG PRAIRIE ROAD,FLOWER MOUND,TX,75028,US,972-355-1111,33.0658,-97.084
714,ALLIANCE TOWN CENTER,9356 SAGE MEADOW TRAIL,FORT WORTH,TX,76177,US,817-750-1170,32.908852,-97.313426
4607,"BAYBROOK, MALL POWER CENTER EXTENSION - SUITE A",18650 GULF FREEWAY,FRIENDSWOOD,TX,77546,US,832-415-1934,29.55,-95.153
421,STONEBRIAR CENTER,2611 PRESTON ROAD,FRISCO,TX,75034,US,214-618-0200,33.1003,-96.8105
381,FIREWHEEL TOWN CENTER,205 CONEFLOWER DRIVE,GARLAND,TX,75040,US,972-495-3208,32.9513,-96.6139
743,MARKET HEIGHTS,201 EAST CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,76548,US,254-690-4220,31.0735,-97.6686
1325,POST OAK SHOPPING CENTER,2131 POST OAK BOULEVARD,HOUSTON,TX,77056,US,281-840-6019,29.74412847,-95.45999876
1329,WESTLAKE MARKETPLACE,14359 E SAM HOUSTON PKWY,HOUSTON,TX,77044,US,281-677-4483,29.92802435,-95.20606939
1274,WILLOWBROOK MALL,"7925 FM 1960 ROAD W, #9000",HOUSTON,TX,77070,US,281-571-7051,29.96,-95.538
1272,DEERBROOK MALL,"20131 US-59 N, SUITE 700",HUMBLE,TX,77338,US,281-713-9589,30.01,-95.271
349,NORTHEAST MALL,1101 MELBOURNE ROAD,HURST,TX,76053,US,817-590-0740,32.831,-97.1985
770,LAS COLINAS,2000 MARKET PLACE BLVD,IRVING,TX,75063,US,972-402-0600,32.9214,-96.9727
4612,THE SHOPS AT PARK WEST,"24600 KATY FREEWAY, SUITE 1100A",KATY,TX,77494,US,281-712-8152,29.787,-95.792
1292,LONGVIEW MALL,"3500 MCCANN ROAD, SUITE K101",LONGVIEW,TX,75605,US,903-653-1437,32.539,-94.752
1312,TOWN EAST MALL,2063 TOWN EAST MALL,MESQUITE,TX,75150,US,(214) 231-8281,32.80870165,-96.6232905
795,TOWNE CENTER AT CREEKSIDE,303 CREEKSIDE WAY,NEW BRAUNFELS,TX,78130,US,830-629-3100,29.7268,-98.0752
1324,PEARLAND TOWN CENTER,11200 BROADWAY STREET,PEARLAND,TX,77584,US,281-677-4355,29.553553,-95.39244
764,STONE HILL TOWN CENTER,19000 LIMESTONE COMMERCIAL DRIVE,PFLUGERVILLE,TX,78660,US,512-252-2800,30.4711,-97.5971
4622,GATES OF PROSPER,"700 RICHLAND BOULEVARD, SUITE A",PROSPER,TX,75078,US,972-346-5902,33.22291358,-96.79445708
377,THE PLAZA AT ROCKWALL,1005 E. IH30,ROCKWALL,TX,75087,US,972-722-4434,32.9038,-96.4527
717,THE RIM CENTER,18103 RIM DRIVE,SAN ANTONIO,TX,78257,US,210-558-3444,29.6139,-98.6015
718,ALAMO RANCH MARKET,"5503 WEST LOOP, 1604 NORTH",SAN ANTONIO,TX,78253,US,210-680-2288,29.4897,-98.7094
1129,SOUTH PARK MALL,"2310 S.W. MILITARY DRIVE, SUITE #2002",SOUTH SAN ANTONIO,TX,78224,US,210-202-2206,29.3552114969809,-98.5286625304963
1273,FIRST COLONY MALL,"16535 SOUTHWEST FREEWAY, SUITE 9000",SUGAR LAND,TX,77479,US,281-201-0156,29.59,-95.625
1275,WOODLANDS MALL,1201 LAKE WOODLANDS DRIVE,THE WOODLANDS,TX,77380,US,281-475-2836,30.164,-95.454
1338,RICHLAND MALL,"6001 WEST WACO DRIVE, UNIT 316",WACO,TX,76710,US,254-523-3510,31.515914,-97.189742
1285,THE MEADOWS SHOPPING DISTRICT,841 W PACIFIC DRIVE,AMERICAN FORK,UT,84003,US,801-692-6137,40.379594,-111.821674
634,LAYTON HILLS MALL,1201 N HILL FIELD ROAD #1024,LAYTON,UT,84041,US,801-444-6656,41.0776,-111.978
1064,FAMILY CENTER AT FORT UNION,7170 S 1000 E,MIDVALE,UT,84047,US,801-566-2920,40.621,-111.862
1065,FAMILY CENTER AT OREM,130 E UNIVERSITY PARKWAY,OREM,UT,84058,US,801-225-7073,40.2716,-111.692
1007,RED ROCKS COMMONS,"15 SOUTH RIVER RD, SUITE 240",ST. GEORGE,UT,84790,US,435-673-4261,37.1074,-113.553
290,CROSSROADS CENTER,5716 COLUMBIA PIKE,BAILEY&#39;S CROSSROADS,VA,22041,US,703-933-0736,38.8522,-77.1278
4604,5TH STREET STATION,"120 WEGMANS WAY, BUILDING 200, SUITE A",CHARLOTTESVILLE,VA,22902,US,434-270-7117,38.009,-78.5
4608,GREENBRIER SQUARE,"1501 SENTINEL DRIVE, SUITE A",CHESAPEAKE,VA,23320,US,757-386-4274,36.76674,-76.267121
308,RIVER VALLEY MALL,100 NEW RIVER ROAD,CHRISTIANSBURG,VA,24073,US,540-381-0102,37.1645,-80.4283
1093,SOUTHPARK MALL,324 SOUTHPARK CIRCLE,COLONIAL HEIGHTS,VA,23834,US,804-526-2745,37.2548,-77.3946
1148,CULPEPER COLONNADE,15359 MONTANUS DRIVE,CULPEPER,VA,22701,US,540-317-4839,38.4832202181606,-77.9659601116221
320,SMOKE TOWN STATION,13080 WORTH AVENUE,DALE CITY,VA,22192,US,703-491-9432,38.6497,-77.2959
396,COLEMAN MARKETPLACE,145 HOLT GARRISON PARKWAY,DANVILLE,VA,24540,US,434-792-9612,36.5991,-79.4189
283,DULLES TOWN CENTER,21070 DULLES TOWN CIRCLE,DULLES,VA,20166,US,571-434-0046,39.032,-77.4225
413,EAST MARKET,12501 FAIRLAKES CIRCLE,FAIRFAX,VA,22033,US,703-803-0300,38.8573,-77.379
147,SPOTSYLVANIA MALL,"137 SPOTSYLVANIA MALL, UNIT 290",FREDERICKSBURG,VA,22407,US,540-548-1200,38.2928,-77.5115
641,SHOPS AT STONEWALL,8009 STONEWALL SHOPS SQUARE,GAINESVILLE,VA,20155,US,571-248-6261,38.7851,-77.6486
114,THE CREEKS,9940 BROOK ROAD,GLEN ALLEN,VA,23059,US,804-261-1853,37.6704,-77.4647
1028,VALLEY MALL,1925 EAST MARKET STREET,HARRISONBURG,VA,22801,US,540-433-1268,38.4284,-78.845
1226,BATTLEFIELD SHOPPING CENTER,1079 EDWARDS FERRY ROAD,LEESBURG,VA,20176,US,571-707-3344,39.10797,-77.526994
123,WARD&#39;S CROSSING,4026-C WARDS ROAD,LYNCHBURG,VA,24502,US,434-832-5666,37.3473,-79.191
142,BULL RUN PLAZA,10800 SUDLEY MANOR DRIVE,MANASSAS,VA,20109,US,703-257-4300,38.7877,-77.5177
247,PATRICK HENRY MALL,12300 JEFFERSON AVENUE,NEWPORT NEWS,VA,23602,US,757-249-2140,37.1135,-76.4955
102,CHESTERFIELD PLAZA,1520 W. KOGER CENTER BLVD,NORTH CHESTERFIELD,VA,23235,US,804-897-5299,37.515,-77.6109
447,STONY POINT FASHION PARK,9204 STONY POINT PKWY,RICHMOND,VA,23235,US,804-253-0800,37.5484,-77.5726
128,SHORT PUMP TOWN CENTER,"11800 W BROAD STREET, SUITE 1096",RICHMOND,VA,23233,US,804-360-8165,37.6573,-77.6189
127,VALLEY VIEW MALL,1910 VALLEY VIEW BLVD NW,ROANOKE,VA,24012,US,540-265-0861,37.3071,-79.9619
1141,SPRINGFIELD TOWN CENTER,6601 SPRINGFIELD MALL,SPRINGFIELD,VA,22150,US,571-255-6367,38.7734,-77.1739
1173,DULLES LANDING,"24670 DULLES LANDING DRIVE, UNIT 100",STERLING,VA,20166,US,571-367-5120,38.933279,-77.520162
645,HARBOUR VIEW EAST,"6253 COLLEGE DRIVE, SUITE 200",SUFFOLK,VA,23435,US,757-638-2001,36.8801,-76.4288
145,LYNNHAVEN MALL,"701 LYNNHAVEN PARKWAY, SUITE 1001",VIRGINIA BEACH,VA,23452,US,757-463-4379,36.8183,-76.0698
448,TOWN CENTER AT VIRGINIA BEACH,"4621 COLUMBUS STREET, SUITE 100",VIRGINIA BEACH,VA,23462,US,757-493-6400,36.8406,-76.1364
646,HANCOCK VILLAGE,14629 HANCOCK VILLAGE STREET,WEST CHESTERFIELD,VA,23832,US,804-639-1107,37.4009,-77.6761
383,THE MARQUIS,120 GRISTMIL PLAZA,WILLIAMSBURG,VA,23185,US,757-258-3364,37.2554,-76.6407
1206,WINCHESTER PLAZA,1675 SOUTH PLEASANT VALLEY ROAD,WINCHESTER,VA,22601,US,540-431-3487,39.167105,-78.167011
253,GREEN MOUNTAIN PLAZA,320 US ROUTE 7 SOUTH,RUTLAND,VT,05701,US,802-773-2710,43.5852,-72.9706
150,MAPLE TREE PLACE,1355 MAPLE TREE PLACE,WILLISTON,VT,05495,US,802-288-9854,44.4429,-73.1113
1331,CROSSROADS BELLEVUE,15600 NE 8th Street,BELLEVUE,WA,98008,US,425-274-1587,47.621509,-122.131049
1414,BELLIS FAIR MALL,20 BELLIS FAIR PARKWAY,BELLINGHAM,WA,98226,US,360-305-3099,48.78494263,-122.4932744
1192,BURLINGTON,2000 S. BURLINGTON BLVD,BURLINGTON,WA,98233,US,360-419-6072,48.44829,-122.3337075
1036,THE COMMONS,1819 S. COMMONS,FEDERAL WAY,WA,98003,US,206-400-2811,47.31327,-122.3103241
1100,GRANDRIDGE PLAZA,1422 10TH AVE NE,ISSAQUAH,WA,98029,US,425-427-9284,47.541128,-122.016679
1164,SMOKEY POINT TOWN CENTER,2609 172 ST NE,MARYSVILLE,WA,98271,US,360-287-5822,48.1542,-122.195
1240,CAPITAL MALL,625 BLACK LANE BLVD SW,OLYMPIA,WA,98502,US,360-999-5607,47.041,-122.933
671,SOUTH HILLS,"3500 S. MERIDIAN STREET, #600",PUYALLUP,WA,98373,US,253-845-5188,47.1581,-122.296
621,THE LANDING IN RENTON,915 NORTH LANDING WAY,RENTON,WA,98057,US,425-255-3070,47.4961,-122.203
1419,NORTHGATE NORTH,328 NE NORTHGATE WAY,SEATTLE,WA,98125,US,206-962-5894,47.709275,-122.324644
1234,KITSAP MALL,"10315 SILVERDALE WAY NW, SUITE E20",SILVERDALE,WA,98383,US,360-633-2287,47.657,-122.691
1075,SPOKANE VALLEY MALL,14014 EAST INDIANA AVENUE,SPOKANE VALLEY,WA,99216,US,509-891-0977,47.674,-117.212
1263,TACOMA MALL,4502 SOUTH STEELE STREET,TACOMA,WA,98409,US,253-302-8287,47.215469,-122.469664
1332,PARKWAY SUPERCENTER,17450 SOUTHCENTER PARKWAY,TUKWILA,WA,98188,US,206-792-0330,47.446436,-122.259834
1291,RAINIER PLAZA,2500 RUDKIN ROAD,UNION GAP,WA,98903,US,509-654-9111,46.5658,-120.474
109,APPLETON,4350 GREENVILLE DRIVE,APPLETON,WI,54913,US,920-954-9266,44.2751,-88.4718
1208,THE CORRIDOR,"345 DISCOVERY DRIVE, BUILDING E",BROOKFIELD,WI,53045,US,414-455-5370,43.034851,-88.132766
711,GRAFTON COMMONS,1020 PORT WASHINGTON ROAD,GRAFTON,WI,53024,US,262-377-6349,43.3225,-87.9245
380,MAVERICK PHASE II,811 PILGRIM WAY,GREEN BAY,WI,54304,US,920-490-8488,44.4809,-88.0682
1212,JANESVILLE MALL,"2500 MILTON AVENUE, BUILDING A",JANESVILLE,WI,53545,US,608-302-4093,42.713023,-88.998321
753,SHOPS OF PRARIE RIDGE,9899 76TH STREET,KENOSHA,WI,53158,US,262-697-5764,42.564,-87.9293
1187,VALLEY VIEW MALL,4400 WI-16,LA CROSSE,WI,54650,US,608-406-3684,43.872,-91.1925
177,EAST TOWNE MALL,350 EAST TOWNE MALL,MADISON,WI,53704,US,608-241-2764,43.1258,-89.3034
178,WEST TOWNE MALL,237 WEST TOWNE MALL,MADISON,WI,53719,US,608-829-1313,43.0563,-89.5076
131,SOUTHLAND CENTER,2710-B SOUTH GREEN BAY ROAD,MOUNT PLEASANT,WI,53406,US,262-554-8117,42.7002,-87.8556
1230,OSHKOSH,1015 NORTH WASHBURN STREET,OSHKOSH,WI,54904,US,920-252-8271,44.0326,-88.5826
1242,,4600 RIB MOUNTAIN DRIVE,WAUSAU,WI,54401,US,715-241-7403,44.91512,-89.651529
1073,MAYFAIR COLLECTION,"11500 WEST BURLEIGH STREET, SUITE 140",WAUWATOSA,WI,53222,US,414-203-1380,43.07701,-88.056721
4619,HUNTINGTON MALL,"1 MALL ROAD, UNIT 500",BARBOURSVILLE,WV,25504,US,304-733-9720,38.42288122,-82.26791092
144,MEADOWBROOK MALL,"2399 MEADOWBROOK MALL, UNIT #10",BRIDGEPORT,WV,26330,US,304-848-0482,39.3154,-80.274
243,UNIVERSITY TOWNE CENTRE,596 GIANT STREET,GRANVILLE,WV,26501,US,304-598-0554,39.6487,-80.0041
798,THE COMMONS,398 RETAIL COMMONS PARKWAY,MARTINSBURG,WV,25403,US,304-263-1225,39.4378,-77.9937
1011,CROSSROADS MALL,"5475 ROBERT C. BYRD DRIVE, UNIT 6",MT. HOPE,WV,25880,US,304-252-3425,37.8456,-81.1969
108,THE SHOPPES OF TRACE FORK PLAZA,51 R H L BLVD,SOUTH CHARLESTON,WV,25309,US,304-746-6256,38.3357,-81.7116
1122,EASTRIDGE MALL,601 SE WYOMING BLVD,CASPER,WY,82609,US,307-265-4266,42.845408,-106.264273
